pincode,category,zone,state,city,is_serviceable
245301,Large,North,UTTAR PRADESH,HAPUR,1
245208,Large,North,UTTAR PRADESH,HAPUR,1
245207,Large,North,UTTAR PRADESH,HAPUR,1
201016,Large,North,UTTAR PRADESH,GHAZIABAD,1
247470,Large,NORTH,UTTAR PRADESH,NOIDA,1
210005,Large,NORTH,UTTAR PRADESH,NOIDA,1
201206,Large,North,UTTAR PRADESH,GHAZIABAD,1
201103,Large,North,UTTAR PRADESH,GHAZIABAD,1
201202,Large,North,UTTAR PRADESH,GHAZIABAD,1
201101,Large,North,UTTAR PRADESH,GHAZIABAD,1
201004,Large,NORTH,UTTAR PRADESH,NOIDA,1
201013,Large,North,UTTAR PRADESH,GHAZIABAD,1
245405,Large,North,UTTAR PRADESH,NOIDA,1
201000,Large,NORTH,UTTAR PRADESH,NOIDA,1
201015,Large,North,UTTAR PRADESH,GHAZIABAD,1
160054,Large,NORTH,PUNJAB,MOHALI,1
160053,Large,NORTH,PUNJAB,MOHALI,1
160052,Large,NORTH,PUNJAB,MOHALI,1
160025,Large,NORTH,PUNJAB,MOHALI,1
160036,Large,NORTH,PUNJAB,MOHALI,1
160022,Large,NORTH,PUNJAB,MOHALI,1
160020,Large,NORTH,PUNJAB,MOHALI,1
160043,Large,NORTH,PUNJAB,MOHALI,1
160046,Large,NORTH,PUNJAB,MOHALI,1
160041,Large,NORTH,PUNJAB,MOHALI,1
160042,Large,NORTH,PUNJAB,MOHALI,1
160016,Large,NORTH,PUNJAB,MOHALI,1
160039,Large,NORTH,PUNJAB,MOHALI,1
160040,Large,NORTH,PUNJAB,MOHALI,1
160037,Large,NORTH,PUNJAB,MOHALI,1
160038,Large,NORTH,PUNJAB,MOHALI,1
173208,Large,NORTH,HIMACHAL PRADESH,SHIMLA,1
173215,Large,NORTH,HIMACHAL PRADESH,SHIMLA,1
134009,Large,NORTH,PUNJAB,MOHALI,1
173209,Large,NORTH,HIMACHAL PRADESH,SHIMLA,1
173210,Large,NORTH,HIMACHAL PRADESH,SHIMLA,1
173201,Large,NORTH,PUNJAB,RUPNAGAR,1
171102,Large,NORTH,HIMACHAL PRADESH,SHIMLA,1
173235,Large,NORTH,HIMACHAL PRADESH,SHIMLA,1
173234,Large,NORTH,HIMACHAL PRADESH,SHIMLA,1
173230,Large,NORTH,HIMACHAL PRADESH,SHIMLA,1
173229,Large,NORTH,HIMACHAL PRADESH,SHIMLA,1
173223,Large,NORTH,HIMACHAL PRADESH,SHIMLA,1
173221,Large,NORTH,HIMACHAL PRADESH,SHIMLA,1
173214,Large,NORTH,HIMACHAL PRADESH,SHIMLA,1
173213,Large,NORTH,HIMACHAL PRADESH,SHIMLA,1
173212,Large,NORTH,HIMACHAL PRADESH,SHIMLA,1
173211,Large,NORTH,HIMACHAL PRADESH,SHIMLA,1
134105,Large,NORTH,PUNJAB,MOHALI,1
134152,Large,NORTH,PUNJAB,MOHALI,1
133301,Large,NORTH,PUNJAB,RUPNAGAR,1
134101,Large,NORTH,PUNJAB,RUPNAGAR,1
134118,Large,NORTH,HARYANA,NARYANGARH,1
173202,Large,NORTH,HIMACHAL PRADESH,SHIMLA,1
140506,Large,north,PUNJAB,RAJPURA,1
160045,Large,NORTH,PUNJAB,MOHALI,1
160044,Large,NORTH,PUNJAB,MOHALI,1
133302,Large,north,PUNJAB,RUPNAGAR,1
134102,Large,NORTH,PUNJAB,RUPNAGAR,1
134103,Large,NORTH,PUNJAB,MOHALI,1
173220,Large,NORTH,HIMACHAL PRADESH,SHIMLA,1
173204,Large,NORTH,HIMACHAL PRADESH,SHIMLA,1
160106,Large,NORTH,PUNJAB,MOHALI,1
134151,Large,NORTH,PUNJAB,MOHALI,1
134204,Large,NORTH,HARYANA,NARYANGARH,1
134205,Large,NORTH,PUNJAB,RUPNAGAR,1
140105,Large,NORTH,PUNJAB,RUPNAGAR,1
134116,Large,north,PUNJAB,MOHALI,1
134119,Large,NORTH,PUNJAB,MOHALI,1
134111,Large,NORTH,PUNJAB,MOHALI,1
134114,Large,NORTH,PUNJAB,MOHALI,1
134104,Large,NORTH,PUNJAB,RUPNAGAR,1
134107,Large,NORTH,PUNJAB,MOHALI,1
134108,Large,NORTH,PUNJAB,MOHALI,1
134109,Large,NORTH,PUNJAB,MOHALI,1
140501,Large,NORTH,HARYANA,AMBALA,1
140601,Large,north,PUNJAB,RAJPURA,1
412112,Large,WEST,MAHARASHTRA,PUNE,1
412115,Large,WEST,MAHARASHTRA,PUNE,1
412107,Large,WEST,MAHARASHTRA,PUNE,1
412108,Large,WEST,MAHARASHTRA,PUNE,1
412111,Large,WEST,MAHARASHTRA,PUNE,1
411025,Large,WEST,MAHARASHTRA,PUNE,1
412206,Large,WEST,MAHARASHTRA,PUNE,1
412302,Large,west,MAHARASHTRA,PUNE,1
412201,Large,west,MAHARASHTRA,PUNE,1
412301,Large,west,MAHARASHTRA,PUNE,1
412202,Large,west,MAHARASHTRA,PUNE,1
412303,Large,west,MAHARASHTRA,PUNE,1
411019,Large,WEST,MAHARASHTRA,PUNE,1
412207,Large,WEST,MAHARASHTRA,PUNE,1
412000,Large,WEST,MAHARASHTRA,PUNE,1
412001,Large,WEST,MAHARASHTRA,PUNE,1
416541,Large,WEST,MAHARASHTRA,PUNE,1
416550,Large,WEST,MAHARASHTRA,PUNE,1
412312,Large,west,MAHARASHTRA,PUNE,1
412311,Large,west,MAHARASHTRA,PUNE,1
412104,Large,WEST,MAHARASHTRA,PUNE,1
410509,Large,West,MAHARASHTRA,PUNE,1
410406,Large,WEST,MAHARASHTRA,PUNE,1
410401,Large,WEST,MAHARASHTRA,PUNE,1
410405,Large,WEST,MAHARASHTRA,PUNE,1
410402,Large,WEST,MAHARASHTRA,PUNE,1
410403,Large,WEST,MAHARASHTRA,PUNE,1
412106,Large,WEST,MAHARASHTRA,PUNE,1
410301,Large,WEST,MAHARASHTRA,PUNE,1
411054,Large,WEST,MAHARASHTRA,PUNE,1
411056,Large,WEST,MAHARASHTRA,PUNE,1
411105,Large,WEST,MAHARASHTRA,PUNE,1
411201,Large,WEST,MAHARASHTRA,PUNE,1
412205,Large,WEST,MAHARASHTRA,PUNE,1
410302,Large,WEST,MAHARASHTRA,PUNE,1
412113,Large,WEST,MAHARASHTRA,PUNE,1
394101,Large,west,GUJARAT,SURAT,1
394105,Large,west,GUJARAT,SURAT,1
394235,Large,WEST,GUJARAT,SURAT,1
393021,Large,WEST,GUJARAT,BHARUCH,1
394220,Large,WEST,GUJARAT,SURAT,1
151213,Large,NORTH,PUNJAB,KOTKAPURA,1
151207,Large,NORTH,PUNJAB,BHATINDA,1
151106,Large,NORTH,PUNJAB,BHATINDA,1
151208,Large,NORTH,PUNJAB,BHATINDA,1
151302,Large,NORTH,PUNJAB,BATHINDA,1
151401,Large,NORTH,PUNJAB,KOTKAPURA,1
151211,Large,NORTH,PUNJAB,KOTKAPURA,1
151301,Large,NORTH,PUNJAB,BATHINDA,1
151003,Large,NORTH,PUNJAB,BHATINDA,1
151101,Large,NORTH,PUNJAB,BHATINDA,1
151103,Large,NORTH,PUNJAB,BHATINDA,1
151102,Large,NORTH,PUNJAB,BHATINDA,1
151105,Large,NORTH,PUNJAB,BHATINDA,1
151104,Large,NORTH,PUNJAB,BHATINDA,1
151111,Large,NORTH,PUNJAB,BHATINDA,1
152127,Large,NORTH,PUNJAB,ABOHAR,1
152126,Large,NORTH,PUNJAB,ABOHAR,1
152130,Large,NORTH,PUNJAB,ABOHAR,1
152129,Large,NORTH,PUNJAB,ABOHAR,1
152131,Large,NORTH,PUNJAB,ABOHAR,1
152020,Large,NORTH,PUNJAB,ABOHAR,1
152125,Large,NORTH,PUNJAB,ABOHAR,1
152120,Large,NORTH,PUNJAB,ABOHAR,1
152113,Large,North,PUNJAB,MUKTSAR,1
151004,Large,NORTH,PUNJAB,BHATINDA,1
152112,Large,NORTH,PUNJAB,MUKTSAR,1
151002,Large,NORTH,PUNJAB,BHATINDA,1
152107,Large,North,PUNJAB,MUKTSAR,1
152101,Large,NORTH,PUNJAB,MUKTSAR,1
152123,Large,NORTH,PUNJAB,ABOHAR,1
152032,Large,NORTH,PUNJAB,MUKTSAR,1
152031,Large,NORTH,PUNJAB,MUKTSAR,1
152115,Large,North,PUNJAB,MUKTSAR,1
152026,Large,NORTH,PUNJAB,MUKTSAR,1
152114,Large,North,PUNJAB,MUKTSAR,1
152025,Large,NORTH,PUNJAB,MUKTSAR,1
151209,Large,NORTH,PUNJAB,BHATINDA,1
151212,Large,NORTH,PUNJAB,KOTKAPURA,1
151201,Large,NORTH,PUNJAB,BHATINDA,1
151203,Large,NORTH,PUNJAB,KOTKAPURA,1
151205,Large,NORTH,PUNJAB,KOTKAPURA,1
151005,Large,NORTH,PUNJAB,BHATINDA,1
151202,Large,NORTH,PUNJAB,KOTKAPURA,1
151204,Large,NORTH,PUNJAB,KOTKAPURA,1
148111,Large,NORTH,PUNJAB,BATHINDA,1
148110,Large,NORTH,PUNJAB,BATHINDA,1
152121,Large,NORTH,PUNJAB,ABOHAR,1
152117,Large,NORTH,PUNJAB,ABOHAR,1
152033,Large,NORTH,PUNJAB,FEROZEPUR,1
152132,Large,NORTH,PUNJAB,ABOHAR,1
152128,Large,NORTH,PUNJAB,ABOHAR,1
152124,Large,NORTH,PUNJAB,ABOHAR,1
152122,Large,NORTH,PUNJAB,ABOHAR,1
152102,Large,NORTH,PUNJAB,MUKTSAR,1
151206,Large,NORTH,PUNJAB,KOTKAPURA,1
518345,Large,South,TELANGANA,MAHABUBNAGAR,1
518503,Large,SOUTH,ANDHRA PRADESH,ADONI,1
518343,Large,SOUTH,ANDHRA PRADESH,ADONI,1
518465,Large,SOUTH,ANDHRA PRADESH,ADONI,1
518344,Large,SOUTH,ANDHRA PRADESH,ADONI,1
518333,Large,SOUTH,ANDHRA PRADESH,ADONI,1
518390,Large,SOUTH,ANDHRA PRADESH,ADONI,1
518308,Large,SOUTH,ANDHRA PRADESH,ADONI,1
518385,Large,SOUTH,ANDHRA PRADESH,ADONI,1
518396,Large,SOUTH,ANDHRA PRADESH,ADONI,1
518395,Large,SOUTH,ANDHRA PRADESH,ADONI,1
518313,Large,SOUTH,ANDHRA PRADESH,ADONI,1
518350,Large,SOUTH,ANDHRA PRADESH,ADONI,1
518349,Large,SOUTH,ANDHRA PRADESH,ADONI,1
518348,Large,SOUTH,ANDHRA PRADESH,ADONI,1
518347,Large,SOUTH,ANDHRA PRADESH,ADONI,1
518380,Large,SOUTH,ANDHRA PRADESH,ADONI,1
518143,Large,SOUTH,ANDHRA PRADESH,ADONI,1
518360,Large,SOUTH,ANDHRA PRADESH,ADONI,1
518346,Large,SOUTH,ANDHRA PRADESH,ADONI,1
504323,Large,SOUTH,TELANGANA,NIZAMABAD,1
504311,Large,SOUTH,TELANGANA,ADILABAD,1
504312,Large,SOUTH,TELANGANA,ADILABAD,1
504313,Large,SOUTH,TELANGANA,ADILABAD,1
504309,Large,SOUTH,TELANGANA,ADILABAD,1
504346,Large,SOUTH,TELANGANA,ADILABAD,1
504307,Large,SOUTH,TELANGANA,ADILABAD,1
504304,Large,SOUTH,TELANGANA,ADILABAD,1
504308,Large,SOUTH,TELANGANA,ADILABAD,1
504297,Large,SOUTH,TELANGANA,MANCHERIAL,1
504294,Large,SOUTH,TELANGANA,MANCHERIAL,1
504203,Large,SOUTH,TELANGANA,NAZAMABAD,1
504206,Large,SOUTH,TELANGANA,MANCHERIAL,1
504215,Large,SOUTH,TELANGANA,MANCHERIAL,1
504205,Large,SOUTH,TELANGANA,MANCHERIAL,1
504202,Large,SOUTH,TELANGANA,NAZAMABAD,1
504106,Large,SOUTH,TELANGANA,NAZAMABAD,1
504201,Large,SOUTH,TELANGANA,MANCHERIAL,1
504110,Large,SOUTH,TELANGANA,NAZAMABAD,1
504296,Large,SOUTH,TELANGANA,MANCHERIAL,1
504293,Large,SOUTH,TELANGANA,MANCHERIAL,1
504295,Large,SOUTH,TELANGANA,MANCHERIAL,1
504273,Large,SOUTH,TELANGANA,MANCHERIAL,1
504292,Large,SOUTH,TELANGANA,MANCHERIAL,1
504251,Large,SOUTH,TELANGANA,MANCHERIAL,1
504272,Large,SOUTH,TELANGANA,MANCHERIAL,1
504219,Large,SOUTH,TELANGANA,MANCHERIAL,1
504218,Large,SOUTH,TELANGANA,MANCHERIAL,1
504306,Large,SOUTH,TELANGANA,NAZAMABAD,1
504103,Large,SOUTH,TELANGANA,NAZAMABAD,1
504204,Large,SOUTH,TELANGANA,MANCHERIAL,1
504109,Large,SOUTH,TELANGANA,NAZAMABAD,1
504310,Large,SOUTH,TELANGANA,NAZAMABAD,1
504104,Large,SOUTH,TELANGANA,NAZAMABAD,1
504214,Large,SOUTH,TELANGANA,MANCHERIAL,1
504105,Large,SOUTH,TELANGANA,NAZAMABAD,1
504220,Large,SOUTH,TELANGANA,MANCHERIAL,1
504207,Large,SOUTH,TELANGANA,MANCHERIAL,1
205151,Large,NORTH,UTTAR PRADESH,AGRA,1
283141,Large,NORTH,UTTAR PRADESH,AGRA,1
283151,Large,NORTH,UTTAR PRADESH,AGRA,1
283205,Large,NORTH,UTTAR PRADESH,AGRA,1
283102,Large,North,UTTAR PRADESH,AGRA,1
283103,Large,NORTH,UTTAR PRADESH,AGRA,1
283105,Large,North,UTTAR PRADESH,AGRA,1
283101,Large,North,UTTAR PRADESH,AGRA,1
283110,Large,North,UTTAR PRADESH,AGRA,1
283135,Large,NORTH,UTTAR PRADESH,AGRA,1
283136,Large,NORTH,UTTAR PRADESH,AGRA,1
283125,Large,NORTH,UTTAR PRADESH,AGRA,1
283204,Large,NORTH,UTTAR PRADESH,AGRA,1
283203,Large,NORTH,UTTAR PRADESH,AGRA,1
283206,Large,NORTH,UTTAR PRADESH,AGRA,1
283145,Large,NORTH,UTTAR PRADESH,AGRA,1
283202,Large,NORTH,UTTAR PRADESH,AGRA,1
283201,Large,NORTH,UTTAR PRADESH,AGRA,1
205135,Large,NORTH,UTTAR PRADESH,AGRA,1
203405,Large,NORTH,UTTAR PRADESH,ALIGARH,1
203150,Large,NORTH,UTTAR PRADESH,ALIGARH,1
202155,Large,NORTH,UTTAR PRADESH,ALIGARH,1
202133,Large,NORTH,UTTAR PRADESH,ALIGARH,1
202395,Large,NORTH,UTTAR PRADESH,ALIGARH,1
202393,Large,NORTH,UTTAR PRADESH,ALIGARH,1
207243,Large,NORTH,UTTAR PRADESH,ALIGARH,1
203407,Large,NORTH,UTTAR PRADESH,ALIGARH,1
203203,Large,NORTH,UTTAR PRADESH,ALIGARH,1
203141,Large,NORTH,UTTAR PRADESH,ALIGARH,1
203131,Large,NORTH,UTTAR PRADESH,ALIGARH,1
203132,Large,NORTH,UTTAR PRADESH,ALIGARH,1
203002,Large,NORTH,UTTAR PRADESH,ALIGARH,1
204215,Large,NORTH,UTTAR PRADESH,ALIGARH,1
202143,Large,NORTH,UTTAR PRADESH,ALIGARH,1
202282,Large,NORTH,UTTAR PRADESH,ALIGARH,1
202140,Large,NORTH,UTTAR PRADESH,ALIGARH,1
202141,Large,NORTH,UTTAR PRADESH,ALIGARH,1
202130,Large,NORTH,UTTAR PRADESH,ALIGARH,1
202132,Large,NORTH,UTTAR PRADESH,ALIGARH,1
203401,Large,NORTH,UTTAR PRADESH,ALIGARH,1
203395,Large,NORTH,UTTAR PRADESH,ALIGARH,1
203394,Large,NORTH,UTTAR PRADESH,ALIGARH,1
203411,Large,NORTH,UTTAR PRADESH,ALIGARH,1
203393,Large,NORTH,UTTAR PRADESH,ALIGARH,1
203390,Large,NORTH,UTTAR PRADESH,ALIGARH,1
203412,Large,NORTH,UTTAR PRADESH,ALIGARH,1
203389,Large,NORTH,UTTAR PRADESH,ALIGARH,1
203408,Large,NORTH,UTTAR PRADESH,ALIGARH,1
207401,Large,NORTH,UTTAR PRADESH,ALIGARH,1
207123,Large,NORTH,UTTAR PRADESH,ALIGARH,1
202129,Large,NORTH,UTTAR PRADESH,ALIGARH,1
204211,Large,NORTH,UTTAR PRADESH,ALIGARH,1
207250,Large,NORTH,UTTAR PRADESH,ALIGARH,1
207125,Large,NORTH,UTTAR PRADESH,ALIGARH,1
207121,Large,NORTH,UTTAR PRADESH,ALIGARH,1
202131,Large,NORTH,UTTAR PRADESH,ALIGARH,1
207245,Large,NORTH,UTTAR PRADESH,ALIGARH,1
207001,Large,NORTH,UTTAR PRADESH,ALIGARH,1
204214,Large,NORTH,UTTAR PRADESH,ALIGARH,1
202128,Large,NORTH,UTTAR PRADESH,ALIGARH,1
207241,Large,NORTH,UTTAR PRADESH,ALIGARH,1
207244,Large,NORTH,UTTAR PRADESH,ALIGARH,1
207402,Large,NORTH,UTTAR PRADESH,ALIGARH,1
202280,Large,NORTH,UTTAR PRADESH,ALIGARH,1
202170,Large,NORTH,UTTAR PRADESH,ALIGARH,1
203409,Large,NORTH,UTTAR PRADESH,ALIGARH,1
202142,Large,NORTH,UTTAR PRADESH,ALIGARH,1
202139,Large,NORTH,UTTAR PRADESH,ALIGARH,1
207122,Large,NORTH,UTTAR PRADESH,ALIGARH,1
207248,Large,NORTH,UTTAR PRADESH,ALIGARH,1
203391,Large,NORTH,UTTAR PRADESH,ALIGARH,1
207120,Large,NORTH,UTTAR PRADESH,ALIGARH,1
203392,Large,NORTH,UTTAR PRADESH,ALIGARH,1
207003,Large,NORTH,UTTAR PRADESH,ALIGARH,1
203129,Large,NORTH,UTTAR PRADESH,ALIGARH,1
212128,Large,NORTH,UTTAR PRADESH,ALIGARH,1
203399,Large,NORTH,UTTAR PRADESH,ALIGARH,1
203397,Large,NORTH,UTTAR PRADESH,ALIGARH,1
245408,Large,NORTH,UTTAR PRADESH,ALIGARH,1
204212,Large,NORTH,UTTAR PRADESH,ALIGARH,1
207247,Large,NORTH,UTTAR PRADESH,ALIGARH,1
202411,Large,NORTH,UTTAR PRADESH,ALIGARH,1
207249,Large,NORTH,UTTAR PRADESH,ALIGARH,1
203396,Large,NORTH,UTTAR PRADESH,ALIGARH,1
207301,Large,NORTH,UTTAR PRADESH,ALIGARH,1
202146,Large,NORTH,UTTAR PRADESH,ALIGARH,1
207302,Large,NORTH,UTTAR PRADESH,ALIGARH,1
207124,Large,NORTH,UTTAR PRADESH,ALIGARH,1
207002,Large,NORTH,UTTAR PRADESH,ALIGARH,1
202281,Large,NORTH,UTTAR PRADESH,ALIGARH,1
202121,Large,NORTH,UTTAR PRADESH,ALIGARH,1
202123,Large,NORTH,UTTAR PRADESH,ALIGARH,1
202127,Large,NORTH,UTTAR PRADESH,ALIGARH,1
202126,Large,NORTH,UTTAR PRADESH,ALIGARH,1
203398,Large,NORTH,UTTAR PRADESH,ALIGARH,1
204105,Large,NORTH,UTTAR PRADESH,ALIGARH,1
207403,Large,NORTH,UTTAR PRADESH,ALIGARH,1
202134,Large,NORTH,UTTAR PRADESH,ALIGARH,1
202137,Large,NORTH,UTTAR PRADESH,ALIGARH,1
202138,Large,NORTH,UTTAR PRADESH,ALIGARH,1
202135,Large,NORTH,UTTAR PRADESH,ALIGARH,1
202136,Large,NORTH,UTTAR PRADESH,ALIGARH,1
202145,Large,NORTH,UTTAR PRADESH,ALIGARH,1
202165,Large,NORTH,UTTAR PRADESH,ALIGARH,1
281304,Large,NORTH,UTTAR PRADESH,AGRA,1
281307,Large,NORTH,UTTAR PRADESH,AGRA,1
281306,Large,NORTH,UTTAR PRADESH,AGRA,1
202124,Large,NORTH,UTTAR PRADESH,AGRA,1
281302,Large,NORTH,UTTAR PRADESH,AGRA,1
204216,Large,NORTH,UTTAR PRADESH,AGRA,1
281104,Large,NORTH,UTTAR PRADESH,AGRA,1
283112,Large,NORTH,UTTAR PRADESH,AGRA,1
283122,Large,NORTH,UTTAR PRADESH,AGRA,1
283104,Large,NORTH,UTTAR PRADESH,AGRA,1
283111,Large,NORTH,UTTAR PRADESH,AGRA,1
283124,Large,NORTH,UTTAR PRADESH,AGRA,1
283114,Large,NORTH,UTTAR PRADESH,AGRA,1
283113,Large,NORTH,UTTAR PRADESH,AGRA,1
283123,Large,NORTH,UTTAR PRADESH,AGRA,1
283121,Large,NORTH,UTTAR PRADESH,AGRA,1
283115,Large,NORTH,UTTAR PRADESH,AGRA,1
283119,Large,NORTH,UTTAR PRADESH,AGRA,1
799013,Large,EAST,TRIPURA,AGARTALA,1
799205,Large,EAST,TRIPURA,AGARTALA,1
799204,Large,EAST,TRIPURA,AGARTALA,1
799207,Large,EAST,TRIPURA,AGARTALA,1
799155,Large,EAST,TRIPURA,AGARTALA,1
799156,Large,EAST,TRIPURA,AGARTALA,1
799157,Large,EAST,TRIPURA,AGARTALA,1
799153,Large,EAST,TRIPURA,AGARTALA,1
799202,Large,EAST,TRIPURA,AGARTALA,1
799150,Large,EAST,TRIPURA,AGARTALA,1
799015,Large,EAST,TRIPURA,AGARTALA,1
799122,Large,EAST,TRIPURA,AGARTALA,1
799115,Large,EAST,TRIPURA,AGARTALA,1
799211,Large,EAST,TRIPURA,AGARTALA,1
799114,Large,EAST,TRIPURA,AGARTALA,1
799105,Large,EAST,TRIPURA,AGARTALA,1
799103,Large,EAST,TRIPURA,AGARTALA,1
799102,Large,EAST,TRIPURA,AGARTALA,1
799045,Large,EAST,TRIPURA,AGARTALA,1
799035,Large,EAST,TRIPURA,AGARTALA,1
799212,Large,EAST,TRIPURA,AGARTALA,1
799125,Large,EAST,TRIPURA,AGARTALA,1
799123,Large,EAST,TRIPURA,AGARTALA,1
799201,Large,EAST,TRIPURA,AGARTALA,1
799131,Large,EAST,TRIPURA,AGARTALA,1
799203,Large,EAST,TRIPURA,AGARTALA,1
799120,Large,EAST,TRIPURA,AGARTALA,1
799142,Large,EAST,TRIPURA,AGARTALA,1
799141,Large,EAST,TRIPURA,AGARTALA,1
799104,Large,EAST,TRIPURA,AGARTALA,1
799101,Large,EAST,TRIPURA,AGARTALA,1
799144,Large,EAST,TRIPURA,AGARTALA,1
799143,Large,EAST,TRIPURA,AGARTALA,1
799145,Large,EAST,TRIPURA,AGARTALA,1
799266,Large,EAST,TRIPURA,AGARTALA,1
799269,Large,EAST,TRIPURA,AGARTALA,1
799270,Large,EAST,TRIPURA,AGARTALA,1
799281,Large,EAST,TRIPURA,AGARTALA,1
799280,Large,EAST,TRIPURA,AGARTALA,1
799285,Large,EAST,TRIPURA,AGARTALA,1
799284,Large,EAST,TRIPURA,AGARTALA,1
799271,Large,EAST,TRIPURA,AGARTALA,1
799273,Large,EAST,TRIPURA,AGARTALA,1
799286,Large,EAST,TRIPURA,AGARTALA,1
799275,Large,EAST,TRIPURA,AGARTALA,1
799261,Large,EAST,TRIPURA,AGARTALA,1
799279,Large,EAST,TRIPURA,AGARTALA,1
799256,Large,EAST,TRIPURA,AGARTALA,1
799254,Large,EAST,TRIPURA,AGARTALA,1
799263,Large,EAST,TRIPURA,AGARTALA,1
799287,Large,EAST,TRIPURA,AGARTALA,1
799288,Large,EAST,TRIPURA,AGARTALA,1
799289,Large,EAST,TRIPURA,AGARTALA,1
799260,Large,EAST,TRIPURA,AGARTALA,1
799290,Large,EAST,TRIPURA,AGARTALA,1
799278,Large,EAST,TRIPURA,AGARTALA,1
799264,Large,EAST,TRIPURA,AGARTALA,1
799277,Large,EAST,TRIPURA,AGARTALA,1
382360,Large,WEST,GUJARAT,AHMEDABAD,1
382310,Large,WEST,GUJARAT,AHMEDABAD,1
382305,Large,WEST,GUJARAT,AHMEDABAD,1
382308,Large,WEST,GUJARAT,AHMEDABAD,1
382315,Large,WEST,GUJARAT,AHMEDABAD,1
413710,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
413713,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
413715,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
423109,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
413707,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
423107,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
413739,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
423605,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
413709,Large,WEST,MAHARASHTRA,SANGAMNER,1
423604,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
413708,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
413720,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
413719,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
413718,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
413717,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
413738,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
413737,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
413736,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
413723,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
422619,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
414504,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
413712,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
414113,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
414302,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
414301,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
414304,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
201318,Large,NORTH,UTTAR PRADESH,NOIDA,1
414303,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
414306,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
414305,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
414402,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
414401,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
414405,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
414403,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
414502,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
414501,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
414503,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
414505,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
414602,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
414603,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
414604,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
414605,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
413721,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
413726,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
413725,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
413728,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
414606,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
414607,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
413201,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
423103,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
413716,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
413711,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
413706,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
413705,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
413702,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
414701,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
413701,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
414609,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
413704,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
413703,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
414111,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
414202,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
414201,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
414103,Large,WEST,MAHARASHTRA,AHMEDNAGAR,1
